Region,id,Date,Chla,DO,E_cond,NH4,NO2,NO3,O_sat,PO4,Salinity,Secchi_depth,SiO4,T,TN,TP,pH
Puglia,8PC03,2017-07-31,0.06,186.26164999999997,61.278099999999995,1.15,0.01220452122379544,0.001547602697280954,94.15,0.05029415973439733,38.94485,22.0,1.68,27.5548,4.07,0.01799296046362034,8.1555
Puglia,8PC03,2017-09-30,0.14,221.5625,57.3117,1.56,0.0,0.31,105.65,0.0,39.07025,,1.32,23.962699999999998,9.0,0.32,8.2385
Puglia,8PC03,2017-11-30,0.14500000000000002,221.71875,49.7424,1.1,0.46,0.98,93.95,0.15,38.7312,,1.12,17.5599,5.56,0.23,8.265
Puglia,8PC04,2015-08-31,0.02,144.788050225,60.87265,2.07,0.0,0.0,93.85,0.0,38.31045,24.0,0.967,27.97155,4.41,0.0,8.2195
Puglia,8PC04,2015-10-31,0.2,158.34280640625002,57.0092,0.791,0.0,0.445,96.44999999999999,0.0,38.68625,19.0,2.15,24.1357,5.78,0.233,8.145
Puglia,8PC04,2015-11-30,0.12,110.518689225,51.765,1.834,0.0,0.556,62.150000000000006,0.0,38.44915,11.5,0.7834,19.70565,5.54,0.18,8.1495
Puglia,8PC04,2016-01-31,0.12,237.04604,47.00790000000001,1.19,0.32,1.66,95.69999999999999,0.148247453658215,38.6477,20.5,2.82,15.1189,4.89,0.01902208440063291,8.1535
Puglia,8PC04,2016-03-31,0.18,254.547205,45.743,2.314,0.43,2.793,100.6,0.04029284986977041,38.526250000000005,16.0,3.383,14.054950000000002,7.792,0.176,8.153500000000001
Puglia,8PC04,2016-05-31,0.04,225.63911000000002,48.7568,1.327,0.04933284064370486,1.838,94.80000000000001,0.1537108371332523,38.094449999999995,21.0,1.417,17.31935,9.349,0.01012937898683367,8.1875
Puglia,8PC04,2016-07-31,0.18,232.67079999999999,58.2874,0.61,0.06350141768362261,0.237,113.9,0.09358243259052978,38.194500000000005,20.0,1.58,25.8405,7.845,0.383,8.271
Puglia,8PC04,2016-09-30,0.165,177.66735,58.2501,0.97,0.02413491921795417,0.07397543243421698,86.44999999999999,0.02066858430212081,38.65085,26.0,1.0,25.2684,5.65,0.24,8.1425
Puglia,8PC04,2016-12-31,0.05,220.95129,49.2201,1.02,0.15,0.45,92.8,0.01057165870954568,38.75215,22.0,2.0,17.059199999999997,4.99,0.2,8.313
Puglia,8PC04,2017-02-28,0.08499999999999999,226.2641,45.7124,1.26,0.3,1.3,89.15,0.1150637747317321,38.6539,15.0,2.0,13.8989,5.46,0.4,8.167
Puglia,8PC04,2017-03-31,0.085,225.326555,46.30135,1.58,0.23,1.88,90.19999999999999,0.0104413088804267,38.3434,15.0,0.00968991412091409,14.76425,8.71,0.31,8.142
Puglia,8PC04,2017-05-31,0.075,220.013745,52.397400000000005,2.2,0.01155699208835879,0.68,97.55,0.08845138341408892,38.722049999999996,23.0,1.43,19.98265,5.16,0.1064848794761202,8.2045
Puglia,8PC04,2017-07-31,0.125,185.79285499999997,61.48785,1.74,0.1268641128963169,0.52,94.3,0.1072246574208838,38.924350000000004,30.0,1.2,27.76025,4.62,0.00801409994425466,8.151499999999999
Puglia,8PC04,2017-09-30,0.07,207.1875,57.83415,1.39,0.0,1.04,99.6,0.0,39.03365,,1.22,24.461399999999998,6.37,0.28,8.2365
Puglia,8PC04,2017-11-30,0.14,223.28125,49.4871,0.95,0.19,1.32,94.4,0.17,38.497749999999996,,1.05,17.570050000000002,5.13,0.2,8.276499999999999
Puglia,9PN02bis,2015-08-31,0.51,151.397141275,60.560599999999994,1.17,0.0,0.556,97.8,0.0,38.23395,6.0,1.32,27.79245,7.16,0.0,8.2335
Puglia,9PN02bis,2015-10-31,0.095,152.7434376,57.138,0.879,0.0,0.0,93.0375,0.373,38.6903,14.0,1.684,24.2445,5.104,0.544,8.1075
Puglia,9PN02bis,2015-11-30,0.43,117.0053897,46.382999999999996,1.636,0.156,1.798,63.449999999999996,0.0,34.51965,9.0,1.8,19.09385,6.98,0.0,8.052
Puglia,9PN02bis,2016-01-31,0.09,233.764645,46.519800000000004,0.92,0.17,1.26,94.05,0.06584702363791571,38.26975,19.0,0.98,15.04525,3.36,0.0658630538502188,8.1735
Puglia,9PN02bis,2016-03-31,0.42000000000000004,245.64035,46.17395,2.279,0.279,4.121,97.85,0.05256221451218179,38.5199,7.0,3.833,14.466750000000001,9.292,0.188,8.134
Puglia,9PN02bis,2016-05-31,0.12,243.1402,48.981049999999996,1.375,0.05282820481547953,1.113,102.45,0.1017801839298002,38.15055,15.0,1.9,17.46845,6.36,0.06981380748709963,8.099
Puglia,9PN02bis,2016-07-31,0.22999999999999998,207.66925,58.60765,0.794,0.05148888470688907,0.164,102.15,0.02247341441895982,38.24305,11.0,0.9,26.065399999999997,8.961,0.308,8.287500000000001
Puglia,9PN02bis,2016-09-30,0.43,180.323755,57.812799999999996,1.16,0.02601467470404589,0.26,87.3,0.04565595225893704,38.48605,13.0,1.0,25.0766,8.57,1.92,8.1275
Puglia,9PN02bis,2016-12-31,0.24,221.420095,48.5429,1.1,0.18,0.54,91.94999999999999,0.31,38.69185,15.0,2.0,16.497950000000003,5.39,0.36,8.326
Puglia,9PN02bis,2017-02-28,0.07,228.295505,46.333299999999994,1.24,0.22,1.53,90.85,0.07696147624564649,38.79835,12.0,2.0,14.3383,4.63,0.18,8.148499999999999
Puglia,9PN02bis,2017-03-31,0.035,223.92025,48.52155,2.1,0.31,1.16,92.8,0.1225091989030392,38.81695,17.0,0.4617565745781727,16.350250000000003,10.3,0.49,8.1065
Puglia,9PN02bis,2017-05-31,0.07,220.79504,52.5873,1.83,0.1148723413280453,0.22,98.15,1.32,38.731049999999996,25.0,6.95,20.14415,5.28,1.57,8.2005
Puglia,9PN02bis,2017-07-31,0.07,187.668,61.21965,1.9,0.03008184075555082,0.4,94.94999999999999,0.1348270299855321,38.90445,21.0,1.12,27.552500000000002,4.69,0.01437227128643546,8.1505
Puglia,9PN02bis,2017-09-30,0.215,210.3125,56.4314,1.89,0.22,0.66,99.15,0.0,38.89945,,1.1,23.383,7.5,1.55,8.2215
Puglia,9PN02bis,2017-11-30,0.19,215.46875,49.97215,1.05,0.41,2.62,91.65,0.21,38.7127,,1.87,17.7896,5.68,0.22,8.256499999999999
Puglia,9PN03,2015-08-31,0.155,147.8478146,60.836600000000004,1.17,0.0,0.769,95.75,0.0,38.3361,18.0,1.29,27.90875,4.45,0.0,8.218499999999999
Puglia,9PN03,2015-10-31,0.11,152.55985173750003,57.12435,0.8,0.0,0.436,92.9625,0.0,38.7053,24.0,6.625,24.2153,6.72,0.344,8.155
Puglia,9PN03,2015-11-30,0.28500000000000003,120.4323258,51.3113,1.384,0.0,0.704,67.25,0.0,38.42315,17.5,0.6334,19.320700000000002,3.6,0.0,8.137
Puglia,9PN03,2016-01-31,0.125,242.5152,46.77485,1.71,0.2,3.68,97.4,0.1112579945012293,38.6781,20.0,2.38,14.87015,8.25,0.04909380042529417,8.191
Puglia,9PN03,2016-03-31,0.12,234.702145,46.806799999999996,1.529,0.214,2.421,94.35,0.08260033439662637,38.7175,20.0,3.417,14.86105,7.506,0.1305715873885662,8.148
Puglia,9PN03,2016-05-31,0.135,235.63969,49.1172,2.088,0.02834462985063124,2.043,99.4,0.09040465673221298,38.264250000000004,13.0,1.683,17.4745,8.819,0.1545253020686898,8.2045
Puglia,9PN03,2016-07-31,0.185,207.0442,58.63855,0.859,0.02197172329258434,0.385,101.9,0.08595337623147938,38.135999999999996,22.5,1.2,26.22045,8.275,0.16,8.26
Puglia,9PN03,2016-09-30,0.255,180.79256,57.978849999999994,0.83,0.01515826523612528,0.2,87.6,0.07500113889485378,38.62855,30.0,1.0,25.0564,4.78,0.39,8.1235
Puglia,9PN03,2016-12-31,0.045,218.91995,48.61755,0.98,0.2,0.57,90.95,0.005573789793044579,38.688900000000004,17.0,2.0,16.569899999999997,4.46,0.1403619680759922,8.3185
Puglia,9PN03,2017-02-28,0.065,220.79504,46.4822,0.79,0.07445859893724074,1.48,88.1,0.08670001114066966,38.79675,14.0,3.0,14.478950000000001,5.13,0.27,8.158000000000001
Puglia,9PN03,2017-03-31,0.08,224.389055,48.025999999999996,1.48,0.25,1.73,92.05,0.05002880413744119,38.882400000000004,16.0,2.0,15.82625,8.18,0.28,8.105
Puglia,9PN03,2017-05-31,0.1,224.38901,52.180350000000004,1.86,0.03336789918334272,0.18,99.1,0.03889566600722267,38.71645,17.0,4.75,19.792650000000002,6.48,0.04706424031510787,8.1985
Puglia,9PN03,2017-07-31,0.08,189.0743,60.62515,1.7,0.1208587433603865,0.04268705134350156,94.69999999999999,0.07746554060488285,38.974000000000004,25.0,1.2,26.95615,6.09,0.1556388068908285,8.161
Puglia,9PN03,2017-09-30,0.1,208.59375,57.522149999999996,1.79,0.0,1.45,99.69999999999999,0.0,39.1282,,1.0,24.08095,8.7,0.35,8.2395
Puglia,9PN03,2017-11-30,0.125,215.9375,50.1477,0.86,0.55,2.56,92.1,0.25,38.7858,,1.25,17.8733,5.55,0.49,8.251999999999999
Puglia,9PN04,2015-08-31,0.095,143.19697275,61.683,2.18,0.0,0.842,93.5,0.0,38.492850000000004,22.0,1.13,28.4533,4.2,0.0,8.2125
Puglia,9PN04,2015-10-31,0.14500000000000002,158.15922054375,57.32945,0.56,0.0,0.304,96.6,0.0,38.8007,25.5,2.05,24.286099999999998,4.02,0.345,8.128499999999999
Puglia,9PN04,2015-11-30,0.13,112.84411015,51.6182,1.406,0.0,0.193,63.2,0.0,38.5464,16.5,0.6834,19.46695,4.76,0.24,8.149
Puglia,9PN04,2016-01-31,0.165,240.17125,46.799549999999996,1.23,0.15,1.12,96.65,0.02188542472621762,38.580650000000006,20.0,1.05,14.99175,3.73,4.5,7.88
Puglia,9PN04,2016-03-31,0.13,246.8904,46.6579,1.486,0.15,2.079,99.05,0.1446458159784623,38.673500000000004,19.0,2.617,14.76625,8.104,0.0260380849228627,8.151
Puglia,9PN04,2016-05-31,0.1,233.4521,48.94945,1.872,0.01184216540405066,0.963,98.05000000000001,0.09392359143700071,38.36875,18.0,1.283,17.20875,7.212,0.1495936641660293,8.214500000000001
Puglia,9PN04,2016-07-31,0.2,218.763645,57.8986,0.621,0.007256968471857167,0.428,106.45,0.01850015904996484,38.2448,22.0,2.62,25.43675,8.482,0.18,8.192
Puglia,9PN04,2016-09-30,0.32499999999999996,185.79285499999997,57.9436,0.85,0.09246797298755564,0.58,89.9,0.1168954328660686,38.68245,30.0,1.0,24.962449999999997,5.18,0.19,8.112
Puglia,9PN04,2016-12-31,0.095,223.29525,48.41875,1.04,0.19,0.54,92.5,0.1538005213413504,38.66785,13.0,2.0,16.408,4.73,0.17,8.318999999999999
Puglia,9PN04,2017-02-28,0.04,217.35735,46.5376,1.6,0.25,2.77,86.75,0.1210085384948591,38.806,18.0,2.0,14.52145,6.59,0.29,8.0495
Puglia,9PN04,2017-03-31,0.045,217.5136,50.433350000000004,1.6,0.23,0.92,93.15,0.1183291832758971,38.8434,20.0,1.0,15.785050000000002,7.12,0.23,8.14775
Puglia,9PN04,2017-07-31,0.06,185.32410499999997,61.04975,1.62,0.05566502471205236,0.51,93.44999999999999,0.00832006093718183,38.9693,30.0,1.4,27.32855,5.89,0.07732047247928808,8.123999999999999
Puglia,9PN04,2017-09-30,1.0350000000000001,207.1875,57.8357,1.64,0.0,0.75,99.55000000000001,0.0,39.0677,,1.25,24.4238,4.24,0.29,8.2415
Puglia,9PN04,2017-11-30,0.12,221.875,49.41465,0.72,0.39,1.34,93.9,0.23,38.4405,,1.03,17.5635,5.38,0.3,8.263
Sardegna,0004-MS00200_TR03,2015-08-31,0.18,208.125,56495.252,1.1,0.1756840173376544,0.1426260226162528,107.5,0.01260360037718218,37.7145,,0.8,27.548000000000002,5.3,0.8,8.344999999999999
Sardegna,0004-MS00200_TR03,2015-10-31,0.515,219.84375,56041.876000000004,0.45,0.3,0.2,104.19999999999999,0.1,37.2795,,0.7,22.56,5.6,1.3,8.71
Sardegna,0004-MS00200_TR03,2015-12-31,0.07862631465085941,251.5625,56755.5,0.2462883440706938,0.2072654573603972,0.09145919456932419,103.25,0.0001068728328839752,37.79,,0.8,16.298000000000002,4.2,0.8,7.9350000000000005
Sardegna,0004-MS00200_TR03,2016-01-31,,263.4375,58196.35,0.3883517834670271,0.2853263748448511,0.1737190652761074,105.6,0.09626393036793585,38.83,25.0,0.9,14.754,6.1,0.8,8.18
Sardegna,0004-MS00200_TR03,2016-04-30,,257.8125,58576.399999999994,0.3328774821478862,0.09798771136793556,0.1286419531129555,107.45,0.07563355594516669,39.16,20.0,0.6,16.7035,4.6,0.8,8.23
Sardegna,0004-MS00200_TR03,2016-06-30,,252.5,52327.396,0.03004379909009247,0.03704805514508623,0.08550206023716916,114.8,0.09967864295693946,34.6782,17.0,0.9,21.1295,7.7,0.5,8.1
Sardegna,0004-MS00200_TR03,2016-07-31,,220.625,57513.149999999994,0.03660803221083437,0.2087816250075415,0.1718853417696625,105.6,0.01178136692425225,38.33,,0.71,24.688499999999998,6.1,0.42,8.19
Sardegna,0004-MS00200_TR03,2016-10-31,,205.3125,57581.0,0.1126123183506785,0.1423599905307557,0.1929208600097861,97.7,0.09036521658671226,38.39,25.0,0.6,24.338,11.6,0.2,8.19
Sardegna,0004-MS00200_TR03,2016-12-31,,245.46875,57353.7,0.2980094088895492,0.1680043762993337,0.0565039803008594,101.55,0.07047923569731084,38.24,24.0,0.8,16.5465,5.0,0.01591634470243863,8.38
Sardegna,0004-MS00200_TR03,2017-06-30,0.020185936717465075,238.75,56996.600000000006,0.3133185608450858,0.2714465686033862,0.1843304143260962,103.6,0.09583737140540804,38.004999999999995,24.0,0.9,19.167,4.2,0.6,8.25
Sardegna,0004-MS00200_TR03,2017-07-31,0.044344271633093915,238.28125,56766.55,0.1088074384281206,0.1376181434510595,0.1332495839809326,105.95,0.09129611053380607,37.83,24.0,0.7,20.59,3.9,0.4,8.18
Sardegna,0004-MS00200_TR03,2017-09-30,0.025620759819269045,212.34375,57588.8,0.3464811215838068,0.00979463608371931,0.1111375921748757,101.80000000000001,0.09655290671073538,38.39,,3.0,24.664,4.6,0.3,8.33
Sardegna,0004-MS00200_TR03,2017-11-30,0.015253303671908861,228.75,57395.45,0.06354248175233254,0.2226266617399521,0.113188719793034,98.8,0.03489043050061511,38.3,,0.7,18.816000000000003,5.0,0.4,8.31
Sardegna,0004-MS00200_TR06,2015-08-31,0.15547379247459941,206.875,56478.488,0.9,0.2742280848133265,0.004550147818260464,106.69999999999999,0.01444191423998801,37.697100000000006,,0.8,27.481,5.0,0.5,8.55
Sardegna,0004-MS00200_TR06,2015-10-31,0.135,226.5625,55948.683999999994,0.45,0.3,0.2,107.0,0.1,37.4013,,0.8,22.316,4.7,1.3,8.77
Sardegna,0004-MS00200_TR06,2015-12-31,0.028042518941206497,256.40625,56708.45,0.2811456316855669,0.04972620966750761,0.07457919389109856,105.65,0.08920513167630395,37.76,,0.7,16.489,4.5,0.7,8.024999999999999
Sardegna,0004-MS00200_TR06,2016-01-31,,260.625,58196.649999999994,0.01570127547154642,0.09881269611668035,0.1882535384938399,104.7,0.02740115837359084,38.83,25.0,0.9,14.831,4.9,0.8,8.15
Sardegna,0004-MS00200_TR06,2016-04-30,,255.78125,58501.149999999994,0.1945469254784309,0.1356456811817927,0.03500917038132188,105.85,0.05367213133542375,39.095,20.0,0.8,16.289,5.1,0.8,8.21
Sardegna,0004-MS00200_TR06,2016-06-30,,242.5,52309.488,0.4109330598446357,0.2940829100357744,0.04984141732743499,110.4,0.09781894950347146,34.6608,17.0,0.8,21.2315,10.3,0.5,8.1
Sardegna,0004-MS00200_TR06,2016-07-31,,213.4375,57439.55,0.3952070759768526,0.2266220110753598,0.07234787207918195,101.8,0.09001282861556137,38.28,,0.7,24.4055,6.1,0.5,8.17
Sardegna,0004-MS00200_TR06,2016-10-31,,214.375,57572.7,0.03712595685121532,0.2873271244523469,0.0955667289171982,101.6,0.02752555902344061,38.39,,0.6,24.0915,10.8,0.2,8.21
Sardegna,0004-MS00200_TR06,2016-12-31,,239.375,57437.75,0.3475945978423177,0.2226757573045961,0.1080120202035181,99.3,0.09951337933172644,38.31,,0.8,16.7095,5.1,0.09055935128614234,8.34
Sardegna,0004-MS00200_TR06,2017-06-30,0.024258364191845093,230.3125,57203.649999999994,0.2895191696978765,0.2830080457303712,0.0470512868369491,104.7,0.05824611459304505,38.15,,0.9,21.7705,4.1,0.6,8.25
Sardegna,0004-MS00200_TR06,2017-07-31,0.027286581475876093,236.09375,56840.7,0.3526192409701652,0.05619604595560833,0.1321961576089739,105.45,0.08193722635469636,37.88,,0.7,20.8015,3.9,0.4,8.19
Sardegna,0004-MS00200_TR06,2017-09-30,0.02437084145052406,212.1875,57606.85,0.3874852438080045,0.1958661396906103,0.01603148538263213,101.6,0.0770515281678186,38.4,,3.1,24.6465,5.1,0.5,8.37
Sardegna,0004-MS00200_TR06,2017-11-30,0.019356637603145918,229.0625,57365.0,0.383713922463499,0.2568446493672359,0.05231813649877873,99.15,0.04081882628139478,38.28,,0.6,18.941000000000003,6.1,0.3,8.23
Sardegna,0004-MS00200_TR12,2015-10-31,0.245,228.28125,55921.228,0.45,0.3,0.2,107.35,0.1,37.3839,,0.8,22.061500000000002,3.9,1.2,8.68
Sardegna,0004-MS00200_TR12,2015-12-31,0.15000000000000002,254.53125,56692.0,0.2197824967206218,0.184575415807224,0.04187104095641243,104.94999999999999,0.2906302038045158,37.75,,0.7,16.584,5.9,0.5,8.0
Sardegna,0004-MS00200_TR12,2016-01-31,,261.25,58127.25,0.9,0.05679213879481662,0.05112474860481256,105.5,0.02281255655774135,38.79,20.0,0.9,15.152,5.5,0.7,8.17
Sardegna,0004-MS00200_TR12,2016-04-30,,293.4375,58862.7,0.2649063958517727,0.05938078312328094,0.05841625527636083,106.30000000000001,0.06948782784804601,39.36,20.0,0.9,15.907499999999999,5.3,0.8,8.195
Sardegna,0004-MS00200_TR12,2016-06-30,,242.8125,52336.547999999995,0.09599063133701312,0.1186731438681778,0.0302794123130554,110.65,0.05404194897021559,34.6869,16.0,0.6,21.283,6.3,0.5,8.11
Sardegna,0004-MS00200_TR12,2016-07-31,,217.8125,57393.05,0.1070094794376165,0.1097044967753922,0.02828954304908629,102.7,0.02245443684418027,38.26,,0.7,23.847,5.4,0.5,8.16
Sardegna,0004-MS00200_TR12,2016-10-31,,214.6875,57609.1,0.1747092331466319,0.08049842154178845,0.09621740662807735,101.85,0.04622066035436256,38.42,,20.0,24.073999999999998,10.1,0.7,8.21
Sardegna,0004-MS00200_TR12,2016-12-31,,239.6875,57277.45,0.135537700094134,0.1653162497258244,0.4,99.55,0.07847003943455642,38.19,,0.6,16.785,4.8,0.01016803248992714,8.34
Sardegna,0004-MS00200_TR12,2017-06-30,0.022786777911589534,231.5625,57144.45,0.1353392909737499,0.1094231257739721,0.1786302290337131,104.2,0.08344265331307657,38.11,,1.0,21.164,5.0,0.6,8.15
Sardegna,0004-MS00200_TR12,2017-07-31,0.022780026729285495,230.3125,57087.899999999994,0.305806385423619,0.1355017258082681,0.01734792971215873,105.3,0.06030600361693411,38.06,,0.7,22.113500000000002,4.6,0.3,8.15
Sardegna,0004-MS00200_TR12,2017-09-30,0.02486619696235482,210.15625,57663.8,0.1607560256216556,0.1926619383749567,0.1490380800834342,101.1,0.01288155487456973,38.44,,3.0,24.89,4.1,0.4,8.38
Sardegna,0004-MS00200_TR12,2017-11-30,0.02657363092655706,229.0625,57340.600000000006,0.3276240343332094,0.2605506475406585,0.1632453144318937,99.2,0.06593598071828376,38.26,,0.6,19.0,5.5,0.3,8.19
Sardegna,0018-MS00110_TR03,2015-08-31,0.16,202.5,56901.328,0.9,0.2892312191670887,0.1011386376416272,105.0,0.01179608424841504,38.01900000000001,,0.8,27.688,5.5,0.6,8.59
Sardegna,0018-MS00110_TR03,2015-12-31,0.06587611856374377,252.96875,56671.65,0.1483952403626763,0.05197161900239089,0.1650466533888353,104.45,0.006461332982687962,37.735,,0.8,16.625,6.3,0.6,7.970000000000001
Sardegna,0018-MS00110_TR03,2016-02-29,,251.5625,58534.3,0.9,0.2170446185363813,0.09020517245369641,103.9,0.05231239617110071,38.76,20.0,0.9,14.979,4.9,0.7,8.15
Sardegna,0018-MS00110_TR03,2016-04-30,,264.21875,58594.5,0.219208560134592,0.07946690201591304,0.1419954063393022,109.75,0.08536804095859958,39.175,20.0,0.7,16.4795,5.7,0.8,8.23
Sardegna,0018-MS00110_TR03,2016-06-30,,236.875,52151.880000000005,0.3452627617313856,0.1760318271819917,0.08526160229963907,107.85,0.06410919004319553,34.5477,25.0,0.8,21.3005,6.9,0.4,8.11
Sardegna,0018-MS00110_TR03,2016-07-31,,212.5,57520.850000000006,0.07218684694261718,0.2851695222693966,0.03756577045120912,102.6,0.05674275208931272,38.325,,0.93,25.134,6.36,0.35,8.15
Sardegna,0018-MS00110_TR03,2016-09-30,,208.125,57514.600000000006,0.05814420512915119,0.1206978875641442,0.08090420555721607,101.3,0.09056333549560772,38.31,,0.8,25.705,10.3,0.2,8.16
Sardegna,0018-MS00110_TR03,2016-12-31,,239.0625,57214.100000000006,0.4204799685921271,0.08034289761211712,0.1590836206170417,99.6,0.0249255583152334,38.15,,0.9,16.985999999999997,6.9,0.2,8.31
Sardegna,0018-MS00110_TR03,2017-05-31,,,,0.4198415684345762,0.03219346814314789,0.1561825375216324,,0.04613673878045813,,,1.1,,3.7,0.5,
Sardegna,0018-MS00110_TR03,2017-07-31,0.015256376606608444,217.1875,57304.15,0.3093918916004793,0.09458265969411082,0.08047366119149629,104.25,0.00547408865511816,38.17,,0.8,24.866500000000002,4.9,0.2,8.24
Sardegna,0018-MS00110_TR03,2017-09-30,0.027431719979301078,208.125,57659.55,0.2500431284904908,0.1356058805423658,0.197823462565672,102.4,0.04912573810084532,38.405,,3.0,26.241500000000002,5.0,0.5,8.38
Sardegna,0018-MS00110_TR03,2017-11-30,0.023795288798159772,231.25,57324.35,0.2937879299679333,0.2023708850739849,0.1955984496873456,99.2,0.09619868642108198,38.25,,0.6,18.521,4.0,0.3,8.41
Sardegna,0018-MS00110_TR06,2015-08-31,0.265,200.46875,56627.912,0.3200646278440581,0.04660503751402332,0.09762105963127886,105.25,0.03629055880995763,37.7841,,0.9,28.4865,6.6,0.6,8.61
Sardegna,0018-MS00110_TR06,2015-10-31,0.14500000000000002,224.0625,55905.124,0.9,0.00282371134965419,0.1973855968821263,106.0,0.09115441335083972,37.3665,,0.9,22.401,8.7,0.4,8.72
Sardegna,0018-MS00110_TR06,2015-12-31,0.010744523660481125,252.03125,56676.55,0.4316763699318775,0.1535001450757674,0.1707893428482987,104.05000000000001,0.08068600609382265,37.74,,0.7,16.631999999999998,4.4,0.8,7.98
Sardegna,0018-MS00110_TR06,2016-02-29,,251.25,58585.65,0.06882718244761662,0.1119600249120035,0.1051710836053936,103.7,0.09828815508811273,38.754999999999995,25.0,0.9,14.7295,4.1,0.8,8.15
Sardegna,0018-MS00110_TR06,2016-04-30,,265.0,58555.0,0.2613617042343263,0.1784818416379111,0.02161573996345885,110.15,0.06732694136296906,39.144999999999996,25.0,0.9,16.5305,4.9,0.8,8.22
Sardegna,0018-MS00110_TR06,2016-06-30,,267.34375,52093.975999999995,0.3813733613999275,0.09226152505170401,0.06188501948081537,109.25,0.01154337832997967,34.499849999999995,24.0,0.7,21.9575,6.9,0.4,8.11
Sardegna,0018-MS00110_TR06,2016-07-31,,214.84375,57485.05,0.28941261089166,0.1110572810148198,0.03539654504242922,103.2,0.01435634251532543,38.31,,0.54,24.85,5.71,0.35,8.14
Sardegna,0018-MS00110_TR06,2016-09-30,,208.125,57593.1,0.4314099696095584,0.1551944447057602,0.06222179464587925,101.2,0.04807927696074395,38.37,,0.6,25.5455,9.6,0.2,8.17
Sardegna,0018-MS00110_TR06,2016-12-31,,239.84375,57128.2,0.1370049608354098,0.2737090686910901,0.0351137741110406,99.6,0.04698325592232029,38.08,,1.0,16.8185,3.9,0.0371621840158895,8.29
Sardegna,0018-MS00110_TR06,2017-05-31,,,,0.2815380673552207,0.2220650510921633,0.1416867212367032,,0.06320049657651987,,,1.2,,3.6,0.6,
Sardegna,0018-MS00110_TR06,2017-07-31,0.06844803875769859,216.5625,57296.5,0.3059653459622146,0.121596331179352,0.05532374174009569,103.8,0.06709062453231605,38.17,,0.7,24.786,3.6,0.3,8.24
Sardegna,0018-MS00110_TR06,2017-09-30,0.038650191647036036,205.3125,57724.3,0.2070514874499811,0.1041370221820693,0.1346480167042994,101.6,0.001769042113527053,38.44,,3.1,26.621,6.0,0.3,8.38
Sardegna,0018-MS00110_TR06,2017-11-30,0.023044506458879104,230.3125,57332.8,0.4141648318785285,0.1663041287144196,0.1874301478982602,99.1,0.07171423956822404,38.25,,0.7,18.656,5.6,0.3,8.37
Sardegna,0018-MS00110_TR12,2015-08-31,0.28500000000000003,204.6875,56544.796,0.1926783513388162,0.1621922438703532,0.08539077515246563,107.0,0.02197152743898093,37.72755,,0.8,28.2715,5.6,0.5,8.48
Sardegna,0018-MS00110_TR12,2015-10-31,0.07,225.0,55909.61200000001,0.9,0.2071831761551534,0.02974031920016467,106.4,0.04325148461826091,37.370850000000004,,0.8,22.373,11.6,0.4,8.61
Sardegna,0018-MS00110_TR12,2015-12-31,0.115,255.625,56693.5,0.3872796651286362,0.0183913713974126,0.1453461612895316,105.4,0.02247735672607656,37.745000000000005,,0.7,16.5565,4.2,0.5,8.030000000000001
Sardegna,0018-MS00110_TR12,2016-02-29,,253.125,58883.4,0.9,0.005023759638265024,0.04820432385121152,104.2,0.02821084754961678,38.79,25.0,0.8,14.888,6.6,0.8,8.15
Sardegna,0018-MS00110_TR12,2016-04-30,,263.75,58535.0,0.2044540388176969,0.1638896985394665,0.05267036278934485,108.7,0.08887412494960285,39.12,25.0,0.9,16.099,4.4,0.9,8.21
Sardegna,0018-MS00110_TR12,2016-06-30,,241.25,52278.687999999995,0.2349494736920894,0.2724246895318617,0.1172678914938653,110.05,0.02919766214165063,34.6434,24.0,0.7,21.360999999999997,5.6,0.5,8.1
Sardegna,0018-MS00110_TR12,2016-07-31,,216.25,57182.7,0.2333182234254982,0.2469448133439274,0.1879225612615658,103.0,0.03009430204526311,38.09,,0.68,24.3915,8.1,0.48,8.14
Sardegna,0018-MS00110_TR12,2016-09-30,,209.375,57572.600000000006,0.2660108319903449,0.1294615393715601,0.08635582753584176,101.9,0.0980542519307569,38.355000000000004,,0.7,25.631500000000003,5.5,0.5,8.14
